ID,TENURE_QUINTILES,payment_pr1q_mean_diff_days,payment_pr1q_num_payments,FUND_VALUE2,Mode_Month,payment_pr1q_med_diff_days,payment_pr1q_sd_diff_days,payment_pr1q_num_past_due,payment_pr1q_num_past_due_30d,Mode_Annual,COMMENCEMENT_MONTH,payment_pr1q_sd_pay_amt,ABC_ANNUAL_PREMIUM2,Mode_Quarter,age,payment_pr1q_sd_pay_date,NO_OF_CHILDREN2,TERM,Mode_Half,lapse_var
234222,0,-31.60544332,5.221256064,1.58E+07,1,-80.67210108,-31.82861011,2.895393823,0,0,8,-3748.592064,-84907.8014,1,45.03988357,0.067955742,0,19.65977504,0,1
234233,1,-60.76984289,3.440456843,1865509.658,1,29.08903686,-33.79868576,3.244693299,0,0,3,10580.48586,218463.3642,0,59.05366007,13.32596706,0,15.95568704,0,1
234246,2,111.3348255,2.694285074,6724479.867,0,145.4641019,-22.67954526,2.2215917,1,0,2,4244.977018,-21178.91809,0,49.60012463,13.85897503,NA,22.75860666,0,1
234254,0,64.10303811,1.451687053,-1.29E+07,0,-55.08192487,38.63979848,1.543812774,1,0,3,-915.5665424,26446.82372,1,54.5269104,14.32194861,0,18.07808729,0,1
234282,1,76.51470029,6.252790636,7454979.853,0,85.3261232,1.249980597,3.718331786,0,0,3,2404.416344,-16765.59815,0,38.10181835,5.818901459,0,14.95176821,1,1
234309,0,58.53453484,2.103762445,1.49E+07,1,38.3778674,50.90300453,4.821126871,0,0,3,2449.796492,-24194.00336,0,18.49073602,-0.413768092,0,13.10083877,0,1
234364,3,80.09427026,2.151875681,1.18E+07,1,60.19179062,-46.12835054,1.52740396,1,0,5,14289.12544,15420.42721,0,37.96266873,3.571964774,0,9.112658018,0,1
234370,1,-46.37989822,5.025755348,1.02E+07,1,40.99639923,52.51738428,1.492606037,NA,0,1,-7659.858229,51989.13892,0,34.7217454,2.337435022,0,17.69354727,0,1
234373,0,-4.108081789,1.824756148,2.34E+07,1,52.93539341,15.53789424,3.038079966,0,0,5,-8524.90402,-96351.62748,0,38.21403929,1.595995636,NA,23.87241196,0,1
234411,1,139.1951569,2.149341749,-1.19E+07,1,65.85869584,77.65651695,2.669570869,0,0,7,-537.4224126,96353.55903,0,36.64294716,13.56298365,1,19.15944112,0,1
234451,0,32.41031914,6.154778616,7128045.66,1,-51.93157124,-13.74271247,2.675895842,0,0,6,-2677.607301,11457.63558,0,40.76127672,2.301165781,0,14.76301779,0,1
234455,0,64.7747344,1.694933908,-6117027.401,0,40.30056959,62.48783747,2.360858114,1,0,3,4662.188844,-58223.91007,0,51.66836834,6.109065348,0,22.98587623,0,1
234476,0,-31.79525003,4.154740799,9311905.408,1,37.52071978,20.91046358,2.583790938,1,0,3,-13384.70965,16209.51188,0,48.95991369,-2.569168019,0,17.04129131,0,1
234501,0,119.9237851,4.525894081,-5312068.186,1,4.62700271,-8.880089196,3.311540845,1,0,5,15770.92356,264849.7245,0,54.1737328,9.635360229,0,17.87649366,0,1
234511,1,-56.20593153,1.867531435,-1123384.091,1,15.81688381,74.5676409,1.216605594,0,0,3,5366.878986,125383.1551,0,49.18744141,-1.075357798,NA,21.1194732,0,1
234524,0,58.62111444,5.076436117,-5468652.277,1,-4.650478719,59.05372989,4.051771629,0,0,7,15317.63708,-12685.96821,0,36.49999239,16.96834862,0,12.67861816,0,1
234552,0,-32.78994035,5.09418444,2.84E+07,1,-39.51759808,30.70382186,3.8523071,0,0,9,3608.04526,70763.7275,0,54.84582084,4.706263522,0,13.45307012,0,1
234553,0,11.43876509,4.064792651,3049007.123,0,22.9795356,65.15611579,2.905951562,0,0,7,3431.141837,71991.25023,1,25.7968887,8.130145202,0,16.26004329,0,1
234556,0,53.84865278,2.950376659,1.42E+07,1,18.88249343,-19.46117932,2.448200236,1,0,3,-8690.378831,56158.58857,0,31.5210008,4.492983958,2,3.574666671,0,1
234572,1,4.118456325,2.319860899,4375583.828,1,-36.37575959,48.83630139,5.390047829,0,0,4,260.2890679,73349.4944,0,59.33904118,-0.559057125,0,13.73191629,0,1
234604,2,-51.44247664,2.456130875,6507917.514,1,15.6182567,95.82803595,3.090345489,1,0,7,8348.815414,5076.543071,0,11.06846292,3.33910947,0,17.7870858,0,1
234629,1,91.89705563,0.877081032,-369703.6429,1,40.38293368,-5.83776613,3.693415215,NA,0,12,-355.1855061,6891.706433,0,56.0628145,-0.328222278,NA,16.69199193,0,1
234630,0,-45.33627623,2.552325141,-5600168.138,1,42.85793616,33.0669783,4.048597507,1,0,9,-233.2482958,86653.84521,0,26.02276842,-2.206054216,0,13.91067279,0,1
234636,0,39.36890263,7.306826263,2.14E+07,1,-8.746334076,-9.040404009,5.048847449,1,0,3,4156.332022,125632.2313,1,47.3778303,1.153498205,0,21.83331463,0,1
234654,0,-17.03394853,5.995635393,-363052.9713,1,3.335994052,61.71212743,3.155070318,1,0,9,8672.303562,193840.6018,0,26.56612301,-4.647137482,0,22.37330408,0,1
234678,0,-11.21336,1.455505879,5009402.659,1,88.88906371,26.23458413,1.133591732,0,0,9,9156.137189,114814.4758,1,47.60453772,-0.792237258,0,14.17315466,0,1
234697,0,53.42918708,3.906794913,-9370448.52,0,38.41375313,-40.11593037,1.838831265,0,0,1,2964.871124,87474.58064,0,30.48011632,2.185397563,0,16.03885088,0,1
234708,1,-46.53766598,4.640127923,8514404.506,0,-49.41877695,38.67469267,3.020689934,NA,0,2,-7222.191772,-28857.42867,1,39.80589483,0.9871858,NA,13.10786204,0,1
234740,1,84.29724623,3.06402919,8085548.209,0,75.29270444,36.19386622,1.364836427,1,0,11,87.09972191,147257.0406,1,48.3385346,8.61179993,0,26.89192455,0,1
234748,1,44.01315126,3.131681023,2.72E+07,1,-13.22616676,-16.51249596,3.80835432,0,0,6,-4465.420983,4105.651649,0,32.9728728,1.068050178,0,25.3079416,0,1
234758,1,21.2001861,3.383655374,2.21E+07,1,12.94250824,22.31543575,2.807416815,1,0,7,544.8605769,-174021.9564,0,49.88966583,-1.728823576,0,16.94443628,0,1
234761,1,89.25551824,2.907706466,1.19E+07,1,-67.53041163,-36.20970431,1.333414002,NA,0,12,-12638.2206,72744.64378,0,48.49176258,2.721581762,1,19.16120809,0,1
234777,1,-38.28525338,3.454924831,1255052.169,1,-34.6621229,34.74716797,-0.341942361,0,0,5,5274.284573,37418.6199,0,43.41719472,6.394311272,1,25.12709082,0,1
234783,1,-44.65436704,0.582044915,-6257765.668,0,-38.86195401,-36.06482454,3.428351508,0,0,5,7531.314234,75910.40797,0,39.95913255,4.647635897,0,23.85478592,0,1
234793,0,46.19422976,1.659574329,2.14E+07,1,72.0336853,-21.47060339,2.165301033,NA,0,9,4035.912689,96315.56109,0,25.98960469,10.3805679,0,20.86342541,0,1
234798,2,-55.2915568,5.154299467,2.88E+07,1,8.872564961,34.50698709,1.745382468,1,1,8,-1931.966894,-17413.15577,0,35.16287812,16.44497726,1,17.74268995,0,1
234844,1,38.3914229,4.017763972,-8051964.337,0,46.43480202,40.84318638,1.970596796,1,0,12,8288.126277,54349.73443,0,63.82363606,9.52280339,2,18.16811578,0,1
234871,0,93.25370484,3.946542562,1.07E+07,0,42.23795307,12.64588172,1.092587737,0,0,6,-13874.61244,85714.88147,1,44.13965135,-5.813689222,0,18.503772,0,1
234922,3,-17.55071173,3.011690983,1.86E+07,1,-36.81629616,61.7249543,2.39723841,NA,0,9,4738.71495,266.7583127,0,59.53584804,3.303205691,0,16.16331922,0,1
234940,1,2.661610515,3.17807477,5154307.425,1,65.33374458,23.32278906,1.343184428,1,0,9,16288.85008,23103.28435,0,34.62497051,6.285303523,0,18.15888735,0,1
234973,0,-45.87267619,2.989877268,8868194.819,1,48.55307907,52.43979557,4.421875199,NA,0,4,719.1648449,69287.17155,0,30.48169545,4.748848054,NA,18.19299112,1,1
234988,1,5.973723168,3.357314517,2.77E+07,1,77.40526119,-21.0973849,2.144739532,0,0,11,-167.7054782,6459.375127,1,59.41994035,7.562635103,0,11.6460859,0,1
235076,1,19.41333179,6.297058544,2.71E+07,0,1.79916744,22.13884709,3.526631126,1,0,5,437.4946053,19451.89208,1,41.56931451,2.698984302,0,23.37138992,0,1
235107,0,141.6085308,4.835807996,1.17E+07,1,-97.28174369,79.70428621,1.690853009,NA,0,5,2231.072644,-38377.73535,0,41.03655471,1.03596902,NA,34.1797643,0,1
235182,2,48.05321088,3.399695026,9628290.318,1,45.1383862,46.0970703,3.721297807,1,0,10,7151.227234,86535.2456,1,29.196424,0.276734374,0,20.0638778,0,1
235209,1,111.9057691,6.378339768,-2194085.731,1,89.03800907,-2.034774775,2.091339503,0,0,8,-13514.06263,146311.3829,0,33.49034312,1.111667471,1,16.85817897,0,1
235219,0,112.3949089,4.113892038,-5168299.307,1,20.4082426,-9.187943408,2.364219605,NA,0,2,10400.05201,106327.4104,0,20.70694423,-0.292614124,2,20.31438,0,1
235268,1,-4.176778051,5.057604666,1.70E+07,1,20.84247853,8.779073759,2.311069206,1,0,11,8193.863401,13650.73188,1,44.91977599,1.413592243,NA,24.72836673,0,1
235278,0,0.342101852,4.684979497,-2063190.838,1,-87.34551022,27.98473251,5.192418516,1,0,3,-4235.931694,46217.25435,0,42.30391069,4.32011162,0,24.46410886,0,1
235285,1,-20.98110039,5.809172539,8594675.901,1,62.4730078,-37.0833524,0.912976336,1,0,1,-10365.89198,78085.30638,0,44.35625569,-5.939041705,0,24.03559516,0,1
235289,2,58.24506787,7.673843591,1.71E+07,1,12.84350386,94.50980492,3.390315262,1,0,2,6255.977084,26091.74998,0,34.0878307,7.250787895,1,11.04695745,0,1
235364,1,54.55367171,3.212305496,-1107880.241,1,-12.18408471,-14.52701807,5.544264847,1,0,5,3746.458811,19756.23904,0,42.37900671,7.530874505,0,15.19417509,0,1
235385,1,3.009280074,1.353123851,6648202.236,1,-30.11235805,17.0296509,1.697925472,1,0,12,5260.072072,-16638.82752,0,37.64116433,3.436798356,0,24.7899472,0,1
235394,2,57.40393024,4.117594095,-6378556.72,0,110.8674491,-32.20031046,-1.029641902,0,0,3,-8816.934828,116210.1736,0,37.45809358,1.776899705,0,12.61296268,1,1
235404,2,41.36655972,2.504591195,3792559.939,1,35.94405046,-6.094541981,2.397834992,0,0,2,10459.35655,126564.9925,0,52.48904715,8.918481279,0,18.62417306,0,1
235461,2,75.84251852,4.043457937,-3500501.06,0,-74.87187636,49.45626101,3.037469304,1,0,9,-7600.793735,62526.49181,0,49.47817417,-0.334141923,0,18.39261748,1,1
235510,3,105.9714939,3.900874153,1.59E+07,1,-13.66008976,-34.71745815,2.184809459,1,0,6,5240.115642,107999.316,0,45.49444899,-0.269078148,0,10.1403835,0,1
235521,3,81.14124624,3.002190849,-1678858.659,1,25.65832054,60.85958932,0.790188844,1,1,7,-7232.207008,153098.3134,0,51.30660342,-3.424688913,0,20.48980465,0,1
235540,0,57.32230444,2.88729918,1.03E+07,0,81.31293835,59.79451059,2.240992318,0,0,8,3270.778173,22548.09996,0,57.35071439,-0.678748894,0,22.74652275,1,1
235547,1,142.1548532,3.053658872,1637100.515,0,-46.46898059,59.37732131,1.700857449,1,0,11,1082.085521,17026.52305,0,39.18360349,5.486439132,3,17.83952314,0,1
235566,0,-29.74438533,2.834381826,-5998887.598,0,-103.2689521,-49.23858275,3.759605566,0,0,1,1407.750022,-70847.85958,0,55.79757049,-1.053973077,0,15.79825823,0,1
235624,1,63.81275809,3.824626387,6066368.096,0,42.31462623,-60.33887513,0.661120679,1,0,5,-6665.364239,670.1838959,0,70.24446141,5.086079274,0,29.770141,0,1
235639,1,-52.88426234,5.858824311,1593236.131,0,78.82423873,-31.10755076,0.79627862,0,0,9,7917.220598,119756.4675,0,48.78292582,-2.797642713,1,16.84409885,0,1
235646,0,63.80630294,4.681455379,8463167.36,1,4.066309232,27.24149848,2.377914431,1,0,5,-17224.07311,107181.6918,1,30.34939379,7.964989672,0,21.43859889,0,1
235651,0,-7.553966655,2.111556004,-2253285.271,1,68.60364498,59.49685581,3.483381982,0,0,9,19174.02494,98694.69472,0,33.33801227,-4.801506783,0,13.72035643,0,1
235669,1,-32.38444395,2.067774875,1575281.068,1,12.48048064,39.55201536,0.658260352,1,0,8,-3869.195893,100816.0851,0,52.56876219,4.223092967,0,25.95171776,0,1
235673,3,26.40185332,5.483807422,-2025823.259,0,-9.514061207,-48.65149888,2.82132602,0,0,11,-10139.58831,52223.16384,0,40.51484176,2.549747406,0,15.75047623,0,1
235702,2,-6.403659595,4.207316633,1792433.272,1,16.31362425,26.25996384,1.570724504,NA,0,12,-14831.86148,11435.70724,1,44.21420745,-3.75217917,0,18.97888256,0,1
235713,0,-88.15597044,5.404263137,9205226.54,1,108.9684434,20.951299,0.085378144,0,0,5,2683.687876,112200.7134,1,48.0606185,4.485995164,0,16.96811223,0,1
235735,0,53.75665816,0.420198063,2.08E+07,1,11.7118238,64.23628411,3.450957456,NA,0,3,-5183.44061,28577.83762,1,42.97509163,7.147319841,0,14.16329084,0,1
235765,3,-7.258027822,2.164817649,1.54E+07,0,14.85618405,15.6785484,2.57333692,1,0,1,4118.610686,102532.8982,0,31.69544129,0.572094761,0,11.94853395,0,1
235785,1,43.66049156,4.286718904,1.09E+07,1,-58.45467775,20.42619959,4.695542821,0,0,9,-4818.360842,55678.37244,0,29.98446563,0.258810211,0,16.73933771,0,1
235806,1,-5.262025032,2.045566283,8120996.155,1,-49.46542292,71.3064542,1.687657863,NA,0,8,-5383.719443,-32488.82436,0,23.96853471,3.624095524,0,16.43539321,0,1
235814,1,61.79864413,3.161667879,9419645.711,1,88.03158464,-32.29222826,3.175982969,NA,0,9,-6507.726884,7531.097341,0,29.35380437,8.026377258,0,20.69275123,0,1
235846,1,-5.6232033,7.706979166,1775607.877,0,43.21826983,19.50515454,3.747070443,0,0,11,-77.57151118,69727.43075,0,68.56772708,4.915761842,0,16.31239627,0,1
235869,0,0.23708292,3.001042744,1482317.222,1,34.32784014,79.79288713,1.789253331,0,0,10,-5611.761008,87006.08079,0,40.63518609,5.759952385,0,16.32822678,0,1
235874,0,-31.79486196,3.998854405,4885937.897,0,50.21523036,-26.06400521,1.506601422,0,0,6,9931.800663,31759.54638,0,49.86346413,-1.64316286,0,18.32024507,0,1
235932,1,15.41755835,5.484673082,2.30E+07,1,26.5439844,7.90931624,1.438845576,1,1,7,-452.0102926,38530.40713,0,41.44484541,7.708501032,1,16.52530313,0,1
235938,1,-39.34288419,-0.255955912,-140067.822,1,24.37427883,13.8088447,1.425846825,1,0,3,-2264.325755,119521.685,0,33.09412874,-1.632711898,0,15.78091029,0,1
236011,1,-31.16136289,4.320998869,4974722.995,0,-88.15873944,-24.50932342,2.598306835,0,0,8,6254.162702,-21251.78716,0,21.81947415,6.594782528,0,12.17636517,0,1
236062,0,40.15491086,4.118731967,1.92E+07,1,27.66861478,90.42842786,2.1440904,0,0,4,1568.478255,79709.70433,0,19.24420227,-0.285142819,NA,20.64515002,0,1
236195,2,-20.56265802,1.509053348,1.42E+07,1,-26.85021239,11.47188991,3.02714965,1,0,6,2309.211241,126818.0973,0,38.79599388,7.678847397,0,20.21713867,0,1
236235,0,-48.50693486,3.96963272,9786051.821,1,1.357988135,81.98200986,3.904056401,0,0,5,-1751.888332,6159.515991,0,36.5186803,-1.288207943,0,20.84481613,0,1
236242,3,-2.689571812,0.233552095,-1.25E+07,1,-48.26125317,10.05991576,3.289053112,NA,0,4,17459.53432,77388.28413,0,17.41194198,6.746960736,0,21.79802375,0,1
236244,2,81.3762356,4.526335105,1903294.897,1,33.05265891,21.64151704,3.570320783,0,0,10,3149.146473,70661.9755,0,48.1612541,6.316663153,0,23.8946153,0,1
236281,2,11.48909129,4.175482702,-1.96E+07,1,-9.396370864,-9.656554666,2.058499578,1,0,7,6466.724028,98388.78019,0,46.99519354,-3.971843164,3,23.62720962,0,1
236284,1,-20.84622621,4.227687862,2.60E+07,0,109.4271524,24.02568285,3.242274869,NA,0,11,-9635.276868,22156.95466,0,46.87701799,0.050215646,0,19.71061644,0,1
236292,0,58.47251739,1.297175454,2.11E+07,0,-67.02119136,-24.29319599,2.255864551,0,0,2,-5804.52882,76982.07047,0,45.4116396,4.208989629,0,16.54858279,0,1
236294,0,99.2323098,4.906451262,1.85E+07,0,-6.197636852,7.580318053,-0.113131127,NA,0,11,3300.382463,-23254.12692,0,51.90946209,8.227088737,0,15.89020761,0,1
236300,0,90.2571412,2.977125421,1.93E+07,1,26.81758127,-12.04225942,2.36706586,1,0,5,-9519.637718,32433.64334,0,55.42137324,2.7060212,1,12.74970868,0,1
236302,0,-60.51066713,5.304676716,987366.9879,1,86.95842985,-13.66083604,3.312564602,1,0,6,-3076.224527,129642.4668,0,68.0071036,-3.872380838,0,22.40602844,0,1
236319,2,62.72170555,0.173266924,3.00E+07,1,0.115138742,12.663861,3.259145167,0,0,1,12464.9419,11014.62264,1,33.94472887,2.888984269,0,21.13346023,0,1
236324,1,-20.71642233,6.842055635,5137072.333,1,52.14889816,25.49413238,2.865503401,NA,1,3,8840.363043,105392.3799,0,45.95995199,16.19972659,0,13.78923914,0,1
236332,0,65.99141183,2.965996592,2.64E+07,0,22.39891365,-50.79240413,2.016279179,0,0,8,-3592.073162,30853.07491,0,46.79953515,-15.14798155,0,9.623576091,0,1
236356,0,-9.289909217,-0.728540047,6026373.596,1,-37.74565989,-34.98112523,4.173709924,0,0,4,6387.655263,1519.45435,0,35.15979051,10.84316595,0,19.34235856,1,1
236371,0,-18.99942975,3.179181306,1.47E+07,1,-73.32342163,35.68240405,3.736352225,1,1,7,-6903.465902,-53650.28917,0,16.9951722,7.828685454,NA,13.73131911,0,1
236378,2,-45.92751114,0.690006026,1.74E+07,1,56.96767916,9.925633594,0.950216686,1,0,5,7692.175359,89186.4301,0,62.60207174,5.77156382,0,14.50449737,0,1
236381,1,9.984312053,0.704805792,-9960722.124,1,-10.18349869,-35.04328849,5.327376695,1,0,2,2412.476186,6060.859441,0,45.88159714,1.825729863,0,21.99666886,0,1
236393,1,83.73431356,4.271523788,2.32E+07,1,-19.37089794,-13.15505121,1.492872727,1,1,5,-11801.8783,74340.45204,0,33.99617286,1.550628789,0,22.53852628,0,1
236422,0,59.8237265,4.73456119,1.25E+07,1,42.01888714,-8.207687392,2.823008489,1,0,4,4254.26195,-3106.361458,0,56.79081992,6.064546369,0,13.95976743,0,1
236427,0,-29.03125351,1.82567872,-6324938.796,1,64.32516353,9.935943496,1.255871598,1,0,4,1264.259069,27251.67156,0,39.77105465,-3.970473763,0,7.113928126,0,1
236429,1,88.16263774,3.01223133,-2.22E+07,1,55.21621432,58.05549227,2.669396224,0,0,10,-11008.4612,65937.61956,0,20.13108909,0.16844427,0,17.33581996,0,1
236454,1,-18.77083783,1.823176138,35150.48546,1,16.01015276,-24.73217893,-0.023217833,0,0,1,-16177.959,-17638.00882,0,49.33057324,9.0982322,2,9.14680008,0,1
236461,1,-81.46808857,4.844774373,-1.48E+07,1,-53.82892694,49.92435734,2.61290146,0,0,12,-2075.728452,89030.799,0,43.60945903,10.11158349,0,14.82021987,0,1
236463,1,-3.967677882,1.502649114,1.65E+07,0,78.21499655,45.96096142,5.035414787,0,0,12,-1136.081841,54925.71285,0,46.81671809,5.070925817,0,16.47361815,0,1
236497,1,-10.07739254,3.189704587,2781787.688,1,-2.638321589,-16.66060674,4.484774268,0,0,10,1631.841483,-124143.1036,0,51.68773548,5.498274527,0,17.4157681,0,1
236500,0,67.65055956,2.15221139,2.25E+07,1,-33.62252679,81.43384991,3.96688833,1,0,1,15748.54702,18033.85536,0,40.14873376,-0.15440574,1,26.40055236,0,1
236501,0,3.358915724,1.943042352,-1.76E+07,1,25.50851863,42.06328628,2.147089147,1,0,9,-1343.071201,61027.49737,0,18.88246369,3.697070106,0,18.57316748,0,1
236502,0,-19.13561443,5.308468875,4074297.254,0,-39.13382016,86.11824446,1.746197177,0,0,1,-7280.835652,-57805.90644,0,43.36953249,3.588582359,NA,19.4475449,0,1
236505,1,22.02850217,3.620079638,-1.95E+07,1,-12.25120467,45.64346491,3.675184451,0,0,5,-16195.72597,48573.81174,1,43.78841897,11.62547658,2,19.39370628,0,1
236519,2,27.77867467,5.140658271,1.26E+07,1,78.7439942,-22.25919553,3.77533127,1,0,11,1322.614545,-103193.257,0,32.7545736,4.281058869,0,26.02079114,0,1
236523,0,-39.91876078,2.936802536,2908842.27,0,58.36553796,53.25294767,-0.393253171,0,0,8,12147.29446,-45925.22482,0,47.76540311,13.46849593,0,17.20304843,0,1
236530,0,82.97964324,2.527775769,-749782.9471,1,-33.88903544,56.0806315,3.028344824,0,0,10,6706.286183,-132529.3805,0,32.17291808,7.844634685,NA,25.75652055,0,1
236547,0,-10.49112453,2.036883445,-7153246.596,0,68.20925531,23.46216131,2.185132913,NA,0,12,-2032.791462,-24579.26069,0,61.07319336,4.753442329,0,6.824499637,0,1
236613,0,64.16654706,5.0182952,-1.71E+07,1,7.872185539,-28.17214439,3.718916898,1,0,7,-2424.616806,194034.8109,0,43.1721861,2.599078893,0,28.28695736,0,1
236615,2,89.41993706,-0.445670977,2.25E+07,0,-31.81244539,52.6281325,2.356471827,1,0,7,-6873.147283,26091.00309,0,55.73992902,1.34793596,NA,10.94762638,0,1
236621,0,11.19286511,2.697854695,-1.25E+07,1,25.82143154,-16.32263903,2.117315709,1,0,11,485.6212581,100326.351,0,23.1529049,12.33568334,0,19.26151305,0,1
236639,1,14.84019291,2.691160709,5072034.391,1,-30.31451677,44.13325112,4.583268359,0,0,8,872.2470144,47037.4581,0,36.71404435,0.160556398,1,19.51620641,0,1
236644,0,-4.989311012,1.158817787,393375.0815,1,111.7007166,-38.92433261,2.639035136,0,0,1,1615.707282,93027.91015,1,40.55796913,1.198832111,2,20.22534858,0,1
236646,1,11.31728286,3.453439259,-1684121.186,1,25.62521524,-37.31629359,3.464324621,1,0,10,-7174.105044,-197961.2875,0,37.07657894,6.522864752,0,15.04969676,0,1
236753,0,-18.11826128,4.080238894,1.92E+07,0,65.9593029,3.438593145,3.215264913,0,0,6,3880.495158,76258.53607,0,24.35080319,8.666486374,0,6.384405617,0,1
236762,3,65.81405666,2.472789369,1.16E+07,1,-19.61917904,-9.128774265,3.248479249,0,1,5,3159.085209,63340.64177,0,38.09809168,15.73436769,0,16.6826306,0,1
236771,0,-12.10913852,5.654968908,3.09E+07,1,-30.48300264,-55.07934553,4.849210302,NA,0,3,13183.36462,-21460.80498,0,32.0057945,-0.484656587,NA,19.43564965,0,1
236778,2,-15.56585348,3.343250704,-6578967.727,1,-7.827069337,2.579458508,2.250389932,1,0,8,-11330.45409,39762.02231,0,42.58218209,4.128995459,NA,27.70947466,0,1
236791,0,-23.49179602,5.755316593,364357.8236,1,35.90300465,-8.153208185,2.795443162,1,0,1,7984.559958,-99145.62578,1,26.54370446,-1.532523092,0,17.86468726,0,1
236792,3,72.21003207,3.001812129,1.99E+07,1,1.983421854,43.58206209,1.573160164,1,0,11,-3511.06544,148558.741,0,56.95564723,5.13638706,NA,15.86747189,0,1
236797,0,-58.03592386,2.745278614,6648646.648,1,7.484343482,-17.25063326,1.214389651,0,0,3,5141.646771,54592.04189,0,47.97049061,8.833477539,1,18.08581329,1,1
236802,1,108.8980875,4.180327469,2.34E+07,1,96.86879853,8.204568468,2.478070453,1,1,8,3114.685771,-34639.0797,0,48.92929708,7.586398492,0,23.13128403,0,1
236834,0,33.9507414,0.872555415,9088675.44,1,-24.85228911,-26.6672571,3.352880929,0,0,12,2921.469531,-8350.47681,0,51.13521724,5.550195584,0,13.90111513,0,1
236928,1,-27.14347959,5.164698536,8539103.473,0,-29.39448762,-4.040490304,1.276017708,1,0,8,-658.6394477,65804.4103,0,23.49101641,8.060521225,1,25.252036,0,1
236949,0,64.67267766,3.971373174,-1.66E+07,1,-69.20450572,-34.31898471,3.052149592,0,1,11,-17420.57093,-31241.57295,0,52.70057019,7.87756353,0,14.19836431,0,1
236950,0,36.92496442,3.175162904,2.93E+07,1,47.62705612,33.95650831,5.3239627,1,0,5,10879.27153,40343.22944,0,25.34224067,1.080027717,0,24.46585408,0,1
236962,1,-29.53277029,3.884791085,-4622363.927,0,27.206846,-12.59287665,4.567546898,1,0,8,-9090.956127,-23882.96832,0,49.32028015,3.182270273,0,11.26961733,0,1
236965,0,13.41948916,2.935148589,1.47E+07,1,66.29059079,-4.575892999,0.061986744,0,0,10,-7332.859219,-49470.2901,0,46.24533224,2.033867501,0,15.52449143,0,1
